"method1" "method2"
4380.125 6907.07353333333
748.9178 985.935933333334
1118.637 2066.22303333333
1215.125 2494.102
2305.958 2094.59576666667
460.1183 325.1764
44503.83 57293.6519666667
2814.396 5608.18536666667
1268.943 1406.92056666667
2196.656 2665.3672
2692.184 4989.30116666667
1210.188 2155.8838
5229.745 4155.33703333333
3672.367 11512.5416666667
973.8045 527.667233333334
3549.477 4127.74323333333
1388.162 1672.50406666667
1109.592 1501.20123333333
3099.038 3646.84933333333
7110.815 9995.99966666667
1662.284 4497.5751
2271.38 2688.42133333334
683.3362 476.2686
1374.522 5238.99413333333
1145.02 1466.93083333333
650.9271 3628.0571
2842.161 904.191733333334
2871.434 4054.38726666667
443.4125 1014.70153333333
2041.904 909.2904
3767.654 4791.76276666667
928.0507 1707.29283333333
4433.926 1846.73613333333
1418.661 2303.71403333333
1101.187 4008.1708
1247.621 1070.272
1639.121 2653.444
13763.48 14292.6961
2703.407 2673.39376666667
1044.701 2079.558
558.8114 244.0699
2712.048 2737.65843333333
2629.168 2241.0771
7014.752 6695.09293333333
18893.69 4933.60693333333
2717.307 2636.39803333333
5327.906 10123.7404
618.1444 1328.8195
2321.575 6282.96116666667
3670.911 5598.22773333333
2292.145 2979.2876
19513.4 15300.5206333333
1276.83 4120.73776666667
627.5677 863.3182
1812.395 2765.91776666667
4012.881 4533.15253333333
982.893 1097.49693333333
1349.432 1796.60453333333
1288.943 6941.6089
46493.23 76356.3119333333
1692.279 1640.2428
1706.13 1938.24546666667
2649.642 1349.88686666667
2119.556 4720.26736666667
39315.11 47576.8569
15041.18 12261.5608
15627.66 45940.9635666667
1156.555 1889.95376666667
844.8631 3993.39963333333
7668.283 8846.73503333333
925.292 729.7583
21449.1 21775.6539333333
1671.509 1973.02743333333
1720.468 2275.3046
2631.473 2809.17106666667
860.2564 1742.17416666667
4194.782 2212.9458
575.8056 2563.60263333333
3930.076 4396.62116666667
2567.417 1520.97686666667
669.0722 615.129866666667
1348.109 1281.76423333333
33982.06 30778.0019333333
4037.255 5479.896
898.2724 384.927066666667
2770.535 6691.28266666667
1359.756 4756.55363333334
2425.78 2101.03216666667
837.7961 239.317966666667
1497.475 1071.51736666667
1229.35 2252.66356666667
1687.691 2635.67766666667
10748.11 11798.9101
1904.882 2145.9282
1620.627 3857.30613333333
477.2169 1630.53446666667
1030.509 1182.74923333333
830.4158 5042.02083333333
1673.793 3186.25526666667
2533.218 2285.5199
1242.657 513.885933333333
1991.979 3025.10343333333
2326.995 1484.50876666667
39730.45 44278.4188
1059.68 3759.75086666667
1456.418 2636.2774
752.5498 1216.33903333333
3037.878 1467.33176666667
1554.999 1379.32856666667
1599.004 3625.11696666667
2182.767 2443.91613333333
387.1621 567.501933333333
1505.873 4390.84883333333
2366.377 2720.9609
656.9016 1414.5181
1428.743 1002.89406666667
58157.43 81814.2029333333
3066.923 3196.79226666667
2242.963 5965.55473333333
5218.185 3102.913
877.8682 1478.22723333333
3848.502 4003.24643333333
970.5648 1677.13016666667
4154.647 6375.8037
1335.763 1350.45626666667
3876.057 4089.42773333333
3054.509 4770.4515
587.7281 795.7112
586.7484 5163.61506666666
570.6818 224.558133333333
1765.474 3641.0954
3272.518 2198.2305
5180.738 5663.71256666666
2371.25 6806.2527
520.0267 2155.22746666667
1946.027 1833.06156666667
794.7121 2511.24783333333
3460.821 4192.6889
1229.617 1996.745
3139.314 5192.72016666667
2138.815 6278.67813333334
20402.82 30750.9427666667
1759.355 454.7525
1254.593 1119.16383333333
538.5803 659.643666666667
8156.22 4754.86796666667
1059.32 1678.36623333333
4116.851 4252.2885
1347.888 2390.98666666667
794.233 1264.3423
693.0734 962.624800000001
1153.04 1244.84843333333
3150.822 3597.30926666667
881.2725 1007.0565
1058.36 2863.92523333333
3405.319 5763.2835
1699.516 1436.78886666667
5157.25 5974.20546666666
5937.736 5714.36493333333
1408.82 2804.41906666667
651.1478 1445.83403333333
1095.389 2353.50536666667
1520.493 2105.79066666667
1260.569 4343.91676666667
1408.737 4072.8771
8602.973 9529.6506
1581.555 1601.3553
33894.03 36767.7964666667
782.1889 3455.439
5926.011 6393.24696666667
1628.906 2375.91176666667
2356.156 2843.19253333333
545.9717 387.3919
2031.823 6394.07966666667
2360.853 4668.8481
1283.686 3152.57673333333
1281.24 2576.29053333333
8298.324 5133.4929
745.3876 1134.16216666667
392.0533 1282.332
765.9273 1009.9621
4690.219 5400.4864
5609.493 10145.7170333333
2760.133 6504.70123333333
1443.556 1113.7024
2251.744 3618.8483
1429.177 4576.18146666667
4965.682 2848.5194
1770.767 2844.6844
22654.17 19007.7235333333
1905.855 1884.0968
3066.51 4328.04026666667
429.4959 933.7734
573.937 1804.9334
1499.769 2471.91933333333
1098.499 3962.54123333333
49796.33 71107.0755666667
2061.377 2131.37023333333
2757.434 1634.1296
1843.534 1181.06486666667
2794.566 3352.99133333333
4542.35 5365.69453333333
2641.079 5739.18523333333
656.9112 883.750833333333
1776.234 577.0402
1245.253 2503.6617
4155.886 4192.15536666667
3666.729 5836.70063333333
759.8464 615.798133333333
6689.169 5239.44003333334
851.8362 2409.20936666667
33570.73 37732.4707333333
4137.22 5665.51133333333
3288.391 3215.84223333333
8652.69 11933.0657666667
395.7131 1413.40833333333
1568.117 649.303966666667
1058.732 494.381733333333
676.6922 444.967866666667
2441.006 2978.15
1207.839 1365.36363333333
3714.258 3458.124
3072.307 3068.8981
1566.461 1547.08713333333
1233.953 2169.69106666667
1234.372 938.3132
2316.34 3586.51743333333
1525.474 3445.58446666667
3483.142 4373.1773
1799.125 1591.9285
1178.346 606.162600000001
4329.827 7897.8013
3841.058 3582.89166666667
2695.446 3897.74223333333
3424.247 4311.69616666667
911.0987 2537.7478
579.9799 1044.44406666667
1471.398 653.782233333333
500.5862 2335.41676666667
1407.288 2048.17896666667
3549.631 5952.43523333334
1367.543 669.701066666667
362.2395 990.749
2088.828 1369.49603333333
2472.282 2535.36066666667
1014.285 261.051333333334
945.9214 5529.35936666667
1067.456 2580.51316666667
2069.678 2676.11713333333
5260.449 7148.4939
2155.471 2913.08023333333
2257.636 6187.65556666667
2674.07 2502.66763333333
3660.719 2331.7495
3341.034 4061.01826666667
1028.881 1265.1054
38210.49 39107.9555
4245.267 10285.3924666667
6637.03 6185.79226666667
18863.23 7471.1631
4496.889 5194.1825
1282.94 623.094066666666
3870.326 4764.8161
936.8059 6307.49943333333
1286.705 6508.56836666667
2013.754 2850.31106666667
902.2151 444.540566666667
1261.182 441.975566666667
2089.507 3052.08983333333
2172.97 3995.4942
2275.279 3108.09973333333
1358.263 1892.64076666667
2089.633 1891.92523333333
2192.21 4478.26833333333
6062.314 4361.44403333333
2146.329 1101.47686666667
2194.417 5609.01243333333
702.1352 1051.2995
514.4108 1103.3091
4561.215 2846.6228
1812.16 2451.86576666667
907.5949 2031.00276666667
3667.98 3891.94896666667
1110.022 572.198366666667
1101.239 2444.53266666667
9359.312 9718.03533333333
1300.068 6026.72853333333
9267.774 7303.3203
2273.791 2268.37293333333
48099.45 48721.8281
3922.071 3413.48376666667
651.6196 1950.55296666667
2041.884 3688.61843333333
1264.739 1824.3309
2431.976 1944.5946
1654.274 901.244733333333
4100.817 5478.07543333333
2315.391 2508.30283333334
1096.276 2898.45143333333
1710.972 876.6882
5206.498 3386.82793333333
4148.033 4249.46146666667
1909.059 2870.35133333333
5385.863 1464.78986666667
1988.05 3887.06696666667
767.9441 1859.33516666667
7504.47 10549.7705
1723.115 2312.5995
9330.465 11467.0525666667
1613.449 2503.7009
3504.796 5367.85736666666
851.228 4887.7945
2669.897 2485.76586666667
1999.33 3456.6218
1103.764 777.012466666667
1119.607 3787.906
1920.225 2592.6026
3937.364 8828.34663333333
1522.093 3137.4142
2858.628 3716.57993333334
510.6771 569.055166666666
12558.03 4457.71796666667
1489.425 571.525766666667
810.0945 5000.79116666667
14408.38 8721.308
7731.054 3886.68613333333
1222.659 437.761033333333
4551.316 8974.09723333333
3350.425 4139.69586666667
4980.323 7377.917
1875.377 1936.41023333333
25186.12 25929.2473333333
27893.25 22537.6642
3304.554 4666.81733333333
3776.326 3452.4936
1507.675 2198.66286666667
3888.775 5486.33036666667
827.6933 1293.4408
2770.377 3070.1325
1418.729 3839.01066666667
44394.58 45892.2348333333
4045.281 6903.49186666667
1378.281 3454.6064
38437.77 25684.7469666667
509.7348 1030.51233333333
1512.839 3182.11706666667
1924.16 1229.36696666667
1402.143 2048.20453333333
1729.189 1218.39496666667
2740.919 2478.15323333333
4089.782 7166.68473333333
1378.899 2962.2885
17319.93 17680.9901666667
1196.791 1597.40706666667
536.1967 599.9693
2946.064 3413.5501
7059.314 5257.70686666666
1191.741 3101.3838
37411.91 35462.7383333333
5542.035 7281.79733333333
3098.079 10498.6336333333
1745.88 2411.83723333333
5322.548 13583.732
1061.321 1776.4056
2835.759 2938.6696
4533.805 7136.51843333333
6071.785 4200.14396666667
2095.084 2143.45723333333
1697.685 690.067533333333
531.7488 1180.72933333333
974.85 1622.25486666667
4067.2 3621.7329
1577.193 1493.0168
1476.044 2080.68433333333
1505.07 1411.58323333333
3650.542 3196.2562
1021.814 3292.35843333333
1411.71 539.160466666667
1182.415 2083.30896666667
2588.123 1806.65
1593.788 2333.11023333333
3542.073 3252.16466666667
1721.17 2626.2026
720.1376 1024.45316666667
2206.139 3196.9221
12330.88 14012.6849666667
9255.265 10265.1364333333
772.5712 1384.02656666667
1142.839 2433.02656666667
2159.583 1881.58443333333
30380.85 36003.5313333333
684.0115 657.071133333333
4089.121 3021.7633
3242.485 3027.18893333333
1496.965 5513.2354
4637.651 5572.61313333333
4440.293 3398.8728
3796.72 2540.07293333333
2016.042 4543.08013333333
4618.92 1689.33253333333
515.4941 789.76
1352.995 1136.12166666667
1418.601 3593.03256666667
14457.43 12920.5080666667
2622.457 1913.89903333333
1665.281 4842.79656666667
1577.299 2027.39536666667
2707.04 4378.63073333333
2402.202 5686.95926666666
34002.98 26843.2011333333
1258.016 1574.36473333333
2139.107 3470.25553333333
1437.905 3510.5802
1133.043 836.0068
1424.688 2253.28956666667
731.1965 1255.53733333333
1513.682 909.1357
657.0251 504.0634
744.6878 900.841300000001
774.9357 1291.90686666667
21990.57 21619.1832666667
14182.08 13459.0632666667
1527.902 2944.43016666667
2043.54 3230.70796666667
1825.266 3342.27076666667
8696.776 10070.2302
1398.648 2486.23813333333
5269.336 10943.5212
2635.178 1704.49456666667
523.1355 1753.18256666667
1660.346 2617.1685
3799.418 6502.85363333333
2254.618 1944.8625
1707.259 3305.28066666667
7731.662 3203.4933
1751.634 4050.99376666667
2309.646 2431.90893333333
4674.092 8018.68413333334
822.8866 2357.5062
3480.371 2858.59543333333
1342.138 1810.92266666667
802.1849 666.517766666667
5194.601 5984.45403333333
1023.784 998.084666666667
4510.139 8743.89913333334
1661.132 1318.071
1376.309 1163.90196666667
934.0882 2893.57486666667
1094.842 749.570066666666
1206.073 321.541233333333
3708.286 1225.7158
2804.984 7489.75583333333
17109.91 28071.8229333333
814.0713 627.872566666667
1440.926 2554.85863333333
12467.79 10684.3543333333
6461.519 5269.5752
1708.964 4369.18043333333
3667.141 5966.36326666667
6171.77 3145.64243333333
1763.541 2047.616
1147.93 2517.5956
15983.14 11658.5581666667
1312.773 3254.2088
4647.405 9488.9782
10202.99 6092.22673333333
765.271 11073.0390333333
4487.168 4398.85593333333
1639.822 4063.52116666667
507.4231 1474.1262
1242.149 1762.24243333333
4838.831 4890.2739
739.92 1997.00916666667
3278.05 4536.8275
2574.882 997.5168
4384.402 9095.7101
1246.349 1708.17996666667
466.2783 259.324533333333
1523.824 3018.98583333333
2161.077 4400.97453333333
656.8389 1651.97556666667
56481.71 65796.8886333333
6080.099 6574.92016666666
978.3459 329.1114
15871.38 4644.60546666667
936.7548 2683.8297
687.4891 690.736333333333
7586.809 11897.5938666667
3012.025 4342.84333333334
38640.11 29172.4014333333
6201.703 28412.3607666667
2073.733 2227.1817
3168.656 4239.55883333333
3403.933 4332.76993333334
4977.418 8691.9975
1408.542 1512.2611
1162.218 1956.10773333333
2902.332 3499.4839
1549.238 2699.69823333333
992.5168 3692.78243333333
3693.164 5866.92876666666
1119.525 3200.22193333333
36775.9 36669.4362333333
1126.853 258.9053
588.8917 377.435433333333
1348.205 2171.64006666667
1941.387 1144.7887
2156.564 2258.19246666667
4368.435 1788.4181
1636.658 2340.1587
810.5015 1136.37526666667
1130.12 1483.4744
47713.04 54290.1034333334
1727.026 646.373833333333
1403.139 995.806566666667
1976.234 4481.6161
2076.236 3471.7781
9238.184 10609.2977333333
2575.031 2427.02996666667
4639.506 3399.4275
8260.36 11815.4900666667
1050.527 547.8214
3715.778 4195.24713333333
1572.498 2039.93353333333
1524.413 3180.33906666667
1338.467 717.900733333333
7095.323 9732.1892
1761.717 1369.93006666667
3331.761 5955.13646666666
916.9268 949.8338
10552.59 12783.5150333333
7067.637 8497.13903333333
2196.157 3834.5565
3097.85 3722.96163333333
2698.191 1274.16836666667
1026.6 5033.4915
1352.901 3525.11233333333
9096.663 5582.96106666666
2848.049 3195.92263333333
1026.855 4377.59643333333
3010.017 3253.8016
2117.211 4761.8335
14698.38 28871.8572666667
1034.524 2458.89563333333
696.7839 383.6487
3767.616 4153.0524
2495.024 1034.6211
4236.754 2653.8721
1464.835 5225.3136
1619.3 3371.10593333333
824.4612 1091.79953333333
1911.484 1707.7544
3416.601 2173.1862
2261.341 2752.47243333333
900.4991 2675.5967
731.9386 1772.6887
1049.263 2570.41033333333
2252.645 2742.13916666667
329.9186 269.527433333333
432.9898 1467.16296666667
868.8341 3185.20723333333
2376.271 4168.44243333333
3122.97 4855.41543333333
2183.164 2122.64486666667
3573.46 7895.1679
12076.08 15519.1209666667
1978.241 3228.6628
770.162 396.6445
3944.78 3021.48103333333
1305.464 454.115133333333
1059.669 3801.2487
3867.752 8348.45346666667
711.2981 750.246133333334
2421.321 2569.65126666667
2279.027 5138.4842
1841.522 3115.651
1790.504 4181.89643333333
1454.181 3902.4581
1452.709 807.4989
2387.298 2436.3696
4503.542 6112.64283333333
5354.036 7775.60063333334
1635.619 7064.9243
1453.383 4311.3734
1300.005 3154.3588
866.0739 2495.4768
3765.127 3878.9388
1614.027 2815.20166666667
1817.611 3674.00746666667
2029.176 3360.802
4100.245 5694.02526666667
5936.593 11466.3810333333
1046.455 434.6676
488.4474 379.639633333333
2235.481 3157.5802
2480.411 2851.82293333334
3159.028 5318.8312
58745.42 82078.4929333333
1269.829 5659.8407
1116.345 3169.94536666667
1187.861 1270.37776666667
1849.487 1432.5272
1105.913 690.8727
2864.783 2651.87236666667
15704.03 17310.9702
876.3869 1290.83406666667
785.4773 679.122766666667
1177.136 727.3256
2455.116 1367.5602
1728.219 618.448366666667
1196.313 3471.52533333333
4878.714 5453.17316666666
1865.123 3089.55836666667
7248.622 4273.24743333333
1776.756 2193.9858
2454.496 1334.03063333333
3567.206 6944.08336666667
1843.331 1879.5809
941.7133 1438.03386666667
1579.993 2123.3855
42276.44 62640.1805666667
39214.89 27528.3253
1984.072 2289.2813
2981.899 3797.15276666667
10464.54 14797.9068
483.2662 1573.87446666667
564.6709 457.509333333333
1444.892 485.823066666666
1121.935 1717.51593333333
1625.83 3281.40126666667
24221.19 14222.7449333333
628.9972 653.716533333333
3216.817 4281.19086666667
1020.125 3036.64033333333
1926.602 3340.61546666667
6860.229 4633.96333333333
1188.013 879.6817
37969.28 26318.1763333333
3318.049 2116.38446666667
2447.53 4634.05103333333
2112.572 3271.23323333333
2264.476 1736.03043333333
3355.957 1668.6889
3609.304 2349.34176666667
1375.904 1104.79436666667
680.9523 5415.54853333334
920.1107 2261.98193333333
981.6189 2415.3977
485.463 1112.87766666667
14103.19 14166.3774666667
1616.087 2957.78886666667
890.8922 465.0307
798.1459 452.8584
1685.775 4005.57396666667
845.159 2501.57133333333
1578.423 2130.914
1523.826 1147.18813333333
3132.429 5408.86846666667
10435.22 8700.49796666667
1882.116 3140.58976666667
1944.502 3523.29923333333
1054.698 1897.8586
1328.828 413.462866666667
2471.488 2598.23013333333
2774.719 2665.67026666667
3781.625 2805.88986666667
2818.527 2248.2228
1508.723 861.3791
2303.893 4496.81436666667
1221.246 3049.99333333333
2966.336 9459.98663333333
2668.121 3313.8163
687.5231 1301.35686666667
566.1348 1364.50213333333
2031.325 6388.6174
829.4947 1108.63293333333
317.7399 1125.16083333333
934.2651 663.657833333333
473.9892 1462.69253333333
3093.477 3099.59176666667
1755.195 2821.73343333333
1860.872 968.199466666667
1980.461 4515.4407
4038.752 6552.89606666667
4350.274 3230.2847
896.4562 1735.04663333333
4863.091 5600.6815
675.565 3156.97716666667
25966.85 30530.9768666667
4276.874 1957.33086666667
4213.501 4844.803
41362.89 48100.8351
1895.42 4052.69476666667
1175.458 2355.40393333333
4795.257 3922.7727
2150.717 2926.9324
810.7288 355.0706
1263.01 2023.4461
3016.032 4064.0299
2546.12 2939.4094
1292.196 2564.74983333333
8573.012 13621.9218
1416.559 3000.22623333333
3519.018 5878.3296
970.22 1321.0572
15134.15 9229.4444
844.6831 693.319933333334
3459.41 5995.11256666667
23975.92 28945.3621
1240.787 2087.13323333333
3439.452 4902.11563333333
702.5802 598.7483
3018.839 2799.35773333333
4306.739 3949.69923333333
4153.971 4063.29663333334
1296.402 1647.82306666667
1557.307 751.853666666667
41152.4 47671.1655666667
2616.021 3451.61933333333
2274.33 4827.3839
3673.707 3872.3826
570.66 1127.34943333333
837.8659 2081.14836666667
6477.876 4751.18113333333
33501.59 48658.4493
385.853 1462.75373333333
1190.554 1396.0208
1107.642 2177.25726666667
590.3442 631.931566666667
5104.39 2858.37643333333
1492.38 3298.57006666667
1353.14 1812.3931
875.561 2689.95176666667
4652.552 5252.47906666666
415.1057 992.556433333333
1649.875 1963.0992
617.5014 816.533866666667
5390.106 8204.43783333333
477.7334 4565.55126666667
2240.598 3379.5924
979.9637 3227.24743333333
680.7558 1146.92966666667
1284.065 2415.96523333333
2603.729 3551.54953333333
3208.313 6080.2019
15548.37 24105.1712666667
7487.905 5825.9094
795.2186 1567.09136666667
765.1907 1091.1832
1285.334 3347.51633333333
1375.234 569.744533333333
1188.981 881.6376
4872.4 7754.94443333334
958.3582 2434.27823333333
18483.39 13538.3631666667
2745.876 4934.78316666666
1262.543 3398.515
52552.6 77512.5058333333
6815.403 9997.0933
1396.679 3122.36896666667
2120.582 5546.19593333333
50221.36 59920.9665
623.8609 318.005033333333
1121.877 2220.9223
546.6608 2258.1219
2991.285 788.8499
3605.037 5437.33226666666
2156.65 4474.73233333333
5081.999 7986.69483333334
1149.091 3909.62713333333
4486.487 9512.87333333333
7678.819 6974.20813333333
8831.269 9276.69626666666
30546.06 55658.2847666667
1913.139 2127.5777
2483.981 5509.7928
1062.518 5438.0038
3780.24 6462.05126666667
12182.44 9453.00223333333
40952.53 29389.5649666667
1562.002 3323.001
3901.028 2358.6131
1817.936 971.4393
1994.183 2555.4884
3016.624 6544.32076666666
1973.925 4457.28073333333
480.1664 1001.1332
3373.38 2791.78826666667
2106.29 3238.3196
4767.268 5095.82303333333
41896.9 47389.7537333333
1042.2 3858.46746666667
39307.22 47905.6033
3323.351 3298.22136666667
9220.494 8490.74896666666
1979.057 1470.6716
2540.191 2128.99306666667
1933.024 2805.122
1841.842 3873.03746666667
1524.022 2366.4787
531.428 1956.1742
1976.104 2309.28913333333
1810.81 3628.7316
1093.948 5538.1884
2777.289 6920.99933333333
12073.64 14256.1151
1300.651 619.700533333333
46418.29 60801.93
2774.719 2665.67026666667
3120.234 2368.8746
2273.76 3585.9761
2379.289 1886.5615
657.2215 2790.36466666667
35784.79 57946.3195666667
40797.01 65671.4805
5576.378 5428.23163333333
1949.749 1792.3483
2003.659 2129.15503333333
1476.357 1940.9239
1161.132 1941.93133333333
949.7344 3383.69143333333
3681.374 7306.8166
1243.938 2691.72406666667
1939.378 3241.64243333333
1836.88 3039.78493333333
5114.109 3414.10313333333
808.6089 1403.18806666667
4063.666 5509.0516
2160.023 2383.2299
996.8584 1996.32536666667
1185.968 1023.22076666667
1026.298 1360.73433333333
1257.82 3391.6192
2957.276 2928.36676666667
2325.021 2411.3883
3063.564 5199.62613333333
1397.521 899.8289
544.2172 2259.23866666667
665.4077 1564.19183333333
3585.982 4358.1112
2662.265 5573.1184
5461.252 4944.41303333333
4525.63 4657.8583
1480.413 4349.88733333333
2487.726 3145.63263333333
2047.709 3364.6517
1355.279 1706.30893333333
2186.576 3711.33116666667
1949.727 3869.7088
26014.39 21462.4043
562.3357 1009.03223333333
573.8153 1390.95433333333
3052.058 3092.8713
3326.703 1849.46773333333
14102.83 15046.8263333333
5939.322 6528.9603
1563.123 434.5578
792.6931 921.613066666666
41744.42 59919.3906333333
528.0008 1283.78236666667
2219.266 2078.9891
892.4629 364.3464
2394.942 6057.49033333334
2566.572 1226.26416666667
3785.409 4770.52403333333
1814.471 2181.2323
2632.54 6021.26113333333
2050.553 1013.76216666667
982.7432 1764.34803333333
4803.791 7860.36123333333
1940.201 1395.40926666667
1389.691 3967.83706666667
4634.528 4757.5791
2597.116 3138.54926666667
1172.071 1650.24353333333
1250.012 3270.4888
3287.983 1282.8831
7530.23 14189.7023
811.8092 3395.33353333333
1745.293 1841.5844
987.9585 1468.7574
508.5786 1726.4786
1145.756 2207.29643333333
14557.75 10980.672
3009.047 6556.89503333333
2169.233 5807.3578
421.6409 972.782933333333
1761.019 1180.0162
4162.274 2065.70466666667
1273.701 4374.0507
606.2474 404.7642
2628.354 3578.80973333333
1565.64 2265.02516666667
3132.126 3833.20996666667
2873.18 1894.66396666667
5404.924 4751.97676666667
3250.876 2490.2489
4461.413 6689.01646666667
2533.192 4270.54423333333
2064.036 2701.8758
1786.874 3150.59483333333
2842.842 3945.70576666667
1649.063 2009.39746666667
750.6215 1011.73796666667
2134.28 3788.82223333333
10273.69 15935.5774666667
1001.38 2587.5926
1366.807 3163.37216666667
2833.392 3021.95086666667
1471.291 2160.43183333333
9754.793 14128.598
1890.963 4071.2008
7277.702 6118.9354
2577.877 5587.1706
612.7084 424.600433333334
2429.416 6935.7074
2482.212 3001.85153333333
4547.653 5409.84166666667
4040.213 4103.7958
3474.201 5942.6353
964.2829 3341.37716666667
4405.88 8632.61276666667
2239.083 5680.8736
4490.354 6739.0385
4187.823 4534.04483333333
2826.676 2802.76076666667
3569.161 5037.0537
404.496 325.6588
1535.779 2771.7968
1487.476 2988.95846666667
25879.16 11137.2307666667
1456.558 1403.6294
19136.02 6195.6722
2160.572 2901.98373333333
1349.468 1177.77676666667
1316.516 2575.2647
2576.545 1607.26883333333
1079.205 1302.9474
3898.297 7124.36466666666
1005.897 1425.71583333333
6514.552 6299.33363333333
391.7852 225.1551
1701.665 4280.9385
641.7663 2798.72413333333
18825.59 9133.07883333333
1234.638 4099.9144
12140.82 15239.1760666667
1098.759 2335.10353333333
1482.02 2037.6772
1115.639 994.836333333333
986.9638 4512.91583333333
1597.785 6246.075
982.7566 487.989833333333
8363.222 12359.5951
3338.473 4196.02013333333
2982.12 2148.40593333333
2837.361 2104.97893333333
1524.715 2711.35506666667
1354.398 1385.1145
1228.895 3171.02013333333
1692.344 1356.1356
3521.347 1406.91646666667
41591.42 30709.7506666667
564.8527 665.856633333334
2600.171 2519.64576666667
3660.634 3030.08346666667
11004.41 9722.6168
2413.077 5014.42603333333
14004.12 11234.7599666667
2020.498 2896.17006666667
1760.067 2585.9635
2319.202 3461.0498
2515.802 4298.92696666667
3517.487 5655.34113333333
1761.603 5164.80463333333
1077.601 1976.05896666667
21098.94 14854.9720666667
990.8708 610.0387
2994.519 3476.653
2426.335 6473.76503333333
2130.702 937.709
480.4116 1508.5974
1127.299 1692.60783333333
3386.257 6166.04966666667
1294.689 475.4404
2039.862 4469.51833333333
937.2019 344.014966666667
4563.673 3403.94466666666
2444.434 4257.19906666667
36518.33 52875.5615333333
804.274 664.5618
2252.515 4771.2707
660.6659 781.384766666667
492.5583 615.520833333333
1404.567 2661.1835
2807.206 2557.63813333333
38728.97 43636.8505
1374.552 1890.07893333333
9238.703 9302.0753
9136.059 2714.62303333333
1218.922 1105.25483333333
1293.448 265.8058
1672.004 1463.11213333333
2027.558 1471.189
637.5986 2543.85466666667
4035.186 5101.2147
3333.334 5156.4641
1070.51 1004.29743333333
2213.853 3883.1433
3581.274 4464.80166666667
791.436 1217.6186
24675.58 28933.5278333333
17260.88 12753.9563
2889.147 3338.48993333333
4164.364 2632.08836666667
704.3377 1360.75743333333
1680.832 2196.92696666667
721.789 121.967666666667
4532.796 2902.92563333333
1474.352 1124.67523333333
36255.99 28927.8633333333
2059.354 663.9082
2138.573 1775.60673333333
2050.815 2756.61913333333
5184.5 4921.88886666667
3961.677 3156.57363333333
1194.552 1814.985
731.5429 1268.22303333333
2965.403 2813.81363333333
3127.758 5310.83263333333
4100.141 5482.84116666667
1096.936 2425.8481
895.1058 484.6176
41349.69 29721.0703333333
4665.043 9072.86116666666
684.8287 635.965233333333
66523.72 87122.2752
2154.819 1620.67856666667
3923.559 8207.74143333333
574.7114 1417.5741
754.9514 324.2625
1200.138 131.733966666667
2225.635 2472.76873333333
9019.32 16619.5679333333
1793.876 1944.95986666667
6384.111 5367.57786666667
5247.492 8697.36843333333
4176.853 12874.9762
482.768 333.509433333333
1633.949 2103.62163333333
1202.98 2274.1872
744.6426 1909.81296666667
2479.167 1590.97696666667
6088.242 3592.7704
4057.61 1607.2871
50690.57 61299.1281666667
3691.889 8446.30006666667
4141.13 5193.27656666667
1794.367 4957.16993333333
1773.844 3490.0105
1112.094 3619.28106666667
1607.205 1533.83586666667
1081.152 5105.74236666667
2735.853 4020.74123333333
5970.365 12684.1934
1901.393 1844.05103333333
3524.043 4394.85556666667
882.5186 2224.90923333333
690.5153 1749.5335
2891.178 3613.13756666667
1283.634 1971.16913333333
1288.08 945.3834
1138.882 2172.29373333333
1829.034 5566.6242
2504.64 3977.89146666667
1341.178 2536.00146666667
3211.846 3662.95163333333
898.8198 2544.6063
321.6601 1019.89233333333
3724.823 5653.34253333334
869.4562 368.2043
1099.189 1020.99753333333
483.6564 1270.1483
7805.8 11985.2986333333
2005.687 2640.52903333333
958.2785 3300.99213333333
1259.619 2283.85133333333
2636.769 3187.21163333333
21162 14873.5170666667
779.3719 4701.88543333333
662.2214 2033.7626
558.4875 1419.08006666667
1559.478 2418.72256666667
955.9606 1597.0765
2427.663 3439.92073333333
2428.899 2488.4514
2144.039 4098.75646666667
3371.757 8367.4887
1064.002 2700.54126666667
864.8667 1701.29773333333
650.6615 327.463066666667
4664.645 9033.56043333334
1237.238 5935.10376666667
13915.78 13168.9326
1141.935 2355.76916666667
3039.627 3988.55836666667
1156.228 962.3327
1414.317 2359.1471
3369.548 7921.34283333333
23511.27 29931.0987
2437.321 1409.43016666667
2694.523 4518.2096
532.6811 1010.28656666667
759.5576 1392.32276666667
687.5737 2033.88763333333
1152.863 2480.62043333333
3670.429 6981.58619999999
1984.935 2815.2933
746.5287 881.814366666667
3899.061 1322.64576666667
1882.827 3026.29466666667
38741.35 43758.3591666667
42606.42 47263.6237333333
1064.214 1496.771
806.7437 886.354766666667
1205.703 6330.47883333333
1701.471 2895.14403333333
1991.803 2569.97433333333
1598.989 3421.27733333333
10698.55 4110.48046666667
1043.622 1514.9097
794.8374 3332.4584
2667.436 5035.2802
978.6556 1412.76663333333
2216.892 2966.0265
243.023 931.3239
1106.174 1235.32813333333
1621.281 1146.93876666667
402.1337 174.9799
533.8454 820.813466666667
1256.877 4080.68016666667
16224.55 4859.88373333333
3536.13 5632.83823333333
17882.35 13276.2132333333
763.7177 2876.8346
28878.59 28291.5575
5348.327 4847.58003333334
4066.078 6264.63623333333
1895.597 1732.66323333333
2275.406 3066.3158
1904.949 2253.46906666667
